ESTADOS,partido,votos,ANO_ELEICAO
PA,PPS,57065,2006
PA,PRB,55403,2006
PA,PRONA,1622,2006
PA,PRP,3745,2006
PA,PRTB,300,2006
PA,PSB,40183,2006
PA,PSC,100057,2006
PA,PSDB,602046,2006
PA,PSDC,2297,2006
PA,PSOL,42124,2006
PA,PSTU,6513,2006
PA,PT,415258,2006
PA,PT do B,5658,2006
PA,PTB,161826,2006
PA,PTC,20877,2006
PA,PTN,4732,2006
PA,PV,37421,2006
PB,PC do B,9680,2006
PB,PCO,2370,2006
PB,PDT,83496,2006
PB,PFL,178199,2006
PB,PHS,2562,2006
PB,PL,253154,2006
PB,PMDB,515277,2006
PB,PMN,2067,2006
PB,PP,63126,2006
PB,PPS,42377,2006
PB,PRB,4897,2006
PB,PRONA,892,2006
PB,PRP,5766,2006
PB,PRTB,1104,2006
PB,PSB,207433,2006
PB,PSC,2518,2006
PB,PSDB,388192,2006
PB,PSDC,847,2006
PB,PSL,1742,2006
PB,PSOL,6899,2006
PB,PSTU,2206,2006
PB,PT,127464,2006
PB,PT do B,645,2006
PB,PTB,29581,2006
PB,PTC,657,2006
PB,PTN,356,2006
PB,PV,5107,2006
PE,PAN,12427,2006
PE,PC do B,115852,2006
PE,PCB,3315,2006
PE,PCO,1589,2006
PE,PDT,130178,2006
PE,PFL,663806,2006
PE,PHS,38638,2006
PE,PL,215316,2006
PE,PMDB,419288,2006
PE,PMN,80104,2006
PE,PP,198699,2006
PE,PPS,158374,2006
PE,PRB,8296,2006
PE,PRONA,34453,2006
PE,PRP,10832,2006
PE,PRTB,3686,2006
PE,PSB,521886,2006
PE,PSC,75448,2006
PE,PSDB,255416,2006
PE,PSDC,7412,2006
PE,PSL,5327,2006
PE,PSOL,14206,2006
PE,PSTU,3595,2006
PE,PT,676507,2006
PE,PT do B,12075,2006
PE,PTB,511870,2006
PE,PTC,6325,2006
PE,PTN,2104,2006
PE,PV,13590,2006
PI,PAN,366,2006
PI,PC do B,102925,2006
PI,PCB,1963,2006
PI,PCO,2070,2006
PI,PDT,39669,2006
PI,PFL,266505,2006
PI,PHS,2043,2006
PI,PL,6893,2006
PI,PMDB,276725,2006
PI,PMN,6458,2006
PI,PP,118680,2006
PI,PPS,6900,2006
PI,PRONA,3924,2006
PI,PRTB,1102,2006
PI,PSB,75519,2006
PI,PSC,4815,2006
PI,PSDB,230770,2006
PI,PSDC,1382,2006
PI,PSL,1426,2006
PI,PSOL,4817,2006
PI,PSTU,1319,2006
PI,PT,292358,2006
PI,PT do B,2017,2006
PI,PTB,152762,2006
PI,PTC,763,2006
PI,PV,13027,2006
PR,PAN,1134,2006
PR,PC do B,64063,2006
PR,PCB,3761,2006
PR,PCO,827,2006
PR,PDT,268821,2006
PR,PFL,563986,2006
PR,PHS,21027,2006
PR,PL,246682,2006
PR,PMDB,1246931,2006
PR,PMN,23388,2006
PR,PP,380327,2006
PR,PPS,620025,2006
PR,PRB,6492,2006
PR,PRONA,20803,2006
PR,PRTB,5809,2006
PR,PSB,33356,2006
PR,PSC,16262,2006
PR,PSDB,712088,2006
PR,PSDC,12641,2006
PR,PSL,15641,2006
PR,PSOL,14546,2006
PR,PSTU,2578,2006
PR,PT,737134,2006
PR,PT do B,5976,2006
PR,PTB,163776,2006
PR,PTC,34314,2006
PR,PTN,3047,2006
PR,PV,147130,2006
RJ,PAN,82473,2006
RJ,PC do B,130072,2006
RJ,PCB,12155,2006
RJ,PCO,2860,2006
RJ,PDT,528084,2006
RJ,PFL,728561,2006
RJ,PHS,92179,2006
RJ,PL,237968,2006
RJ,PMDB,1478256,2006
RJ,PMN,100304,2006
RJ,PP,425830,2006
RJ,PPS,350456,2006
RJ,PRB,112738,2006
RJ,PRONA,186450,2006
RJ,PRP,54010,2006
RJ,PRTB,59464,2006
RJ,PSB,368957,2006
RJ,PSC,445193,2006
RJ,PSDB,575880,2006
RJ,PSDC,106643,2006
RJ,PSL,25044,2006
RJ,PSOL,217851,2006
RJ,PSTU,22341,2006
RJ,PT,779528,2006
RJ,PT do B,178340,2006
RJ,PTB,354859,2006
RJ,PTC,18734,2006
RJ,PTN,40631,2006
RJ,PV,376258,2006
RN,PAN,789,2006
RN,PC do B,30522,2006
RN,PCB,7519,2006
RN,PDT,23168,2006
RN,PFL,220381,2006
RN,PHS,4151,2006
RN,PL,199497,2006
RN,PMDB,252458,2006
RN,PMN,203807,2006
RN,PP,101252,2006
RN,PPS,6226,2006
RN,PRP,4569,2006
RN,PRTB,1414,2006
RN,PSB,340834,2006
RN,PSDB,18310,2006
RN,PSDC,3328,2006
RN,PSL,1886,2006
RN,PSOL,7089,2006
RN,PSTU,2299,2006
RN,PT,150605,2006
RN,PT do B,295,2006
RN,PTB,6380,2006
RN,PTC,5759,2006
RN,PTN,205,2006
RN,PV,32379,2006
RO,PAN,520,2006
RO,PC do B,5042,2006
RO,PDT,33924,2006
RO,PFL,1502,2006
RO,PHS,1215,2006
RO,PL,23893,2006
RO,PMDB,160889,2006
RO,PMN,857,2006
RO,PP,25899,2006
RO,PPS,132633,2006
RO,PRONA,1103,2006
RO,PRTB,1405,2006
RO,PSB,65397,2006
RO,PSC,692,2006
RO,PSDB,21404,2006
RO,PSDC,5275,2006
RO,PSOL,2651,2006
RO,PT,136860,2006
RO,PT do B,246,2006
RO,PTB,44700,2006
RO,PTN,24510,2006
RO,PV,40561,2006
RR,PAN,3049,2006
RR,PC do B,1934,2006
RR,PCO,192,2006
RR,PDT,7648,2006
RR,PFL,33030,2006
RR,PHS,2249,2006
RR,PL,23534,2006
RR,PMDB,11732,2006
RR,PMN,70,2006
RR,PP,16636,2006
RR,PPS,5662,2006
RR,PRB,1630,2006
RR,PRONA,255,2006
RR,PRP,833,2006
RR,PRTB,3684,2006
RR,PSB,10319,2006
RR,PSC,1063,2006
RR,PSDB,23473,2006
RR,PSDC,826,2006
RR,PSOL,2089,2006
RR,PT,5150,2006
RR,PT do B,1601,2006
RR,PTB,11076,2006
RR,PTC,9651,2006
RR,PTN,4453,2006
RR,PV,9194,2006
RS,PAN,4213,2006
RS,PC do B,281475,2006
RS,PCB,1979,2006
RS,PCO,2166,2006
RS,PDT,562076,2006
RS,PFL,264453,2006
RS,PHS,20904,2006
RS,PL,60714,2006
RS,PMDB,1003683,2006
RS,PMN,3697,2006
RS,PP,870266,2006
RS,PPS,91497,2006
RS,PRONA,17090,2006
RS,PRTB,379,2006
RS,PSB,287965,2006
RS,PSC,28210,2006
RS,PSDB,500840,2006
RS,PSDC,1738,2006
RS,PSL,1729,2006
RS,PSOL,226155,2006
RS,PSTU,5128,2006
RS,PT,1126732,2006
RS,PT do B,1971,2006
RS,PTB,524438,2006
RS,PTC,1933,2006
RS,PV,75951,2006
SC,PC do B,29341,2006
SC,PCB,1989,2006
SC,PDT,101512,2006
SC,PFL,480792,2006
SC,PL,71870,2006
SC,PMDB,845393,2006
SC,PMN,1870,2006
SC,PP,505558,2006
SC,PPS,115086,2006
SC,PRB,2277,2006
SC,PRONA,1873,2006
SC,PSB,85177,2006
SC,PSDB,306980,2006
SC,PSDC,1491,2006
SC,PSOL,15242,2006
SC,PSTU,3112,2006
SC,PT,571915,2006
SC,PTB,58027,2006
SC,PTC,3478,2006
SC,PV,16763,2006
SE,PAN,871,2006
SE,PC do B,16360,2006
SE,PCB,3220,2006
SE,PDT,18015,2006
SE,PFL,253589,2006
SE,PHS,1916,2006
SE,PL,37333,2006
SE,PMDB,44141,2006
SE,PP,28517,2006
SE,PPS,13639,2006
SE,PRONA,316,2006
SE,PRP,2971,2006
SE,PRTB,323,2006
SE,PSB,91759,2006
SE,PSC,123005,2006
SE,PSDB,135474,2006
SE,PSDC,2446,2006
SE,PSL,2101,2006
SE,PSOL,2824,2006
SE,PSTU,4087,2006
SE,PT,115515,2006
SE,PT do B,3607,2006
SE,PTB,105061,2006
SE,PTC,3600,2006
SE,PTN,4181,2006
SE,PV,2279,2006
SP,PAN,25908,2006
SP,PC do B,258731,2006
SP,PCB,10456,2006
SP,PCO,6295,2006
SP,PDT,1045538,2006
SP,PFL,1588209,2006
SP,PHS,34657,2006
SP,PL,668311,2006
SP,PMDB,792331,2006
SP,PMN,27810,2006
SP,PP,1573391,2006
SP,PPS,614213,2006
SP,PRONA,443297,2006
SP,PRP,34442,2006
SP,PRTB,13361,2006
SP,PSB,1236880,2006
SP,PSC,509977,2006
SP,PSDB,4532052,2006
SP,PSDC,85677,2006
SP,PSL,75132,2006
SP,PSOL,295933,2006
SP,PSTU,18227,2006
SP,PT,3893806,2006
SP,PT do B,28586,2006
SP,PTB,1087797,2006
SP,PTC,527373,2006
SP,PTN,18821,2006
SP,PV,1481773,2006
TO,PAN,412,2006
TO,PC do B,2628,2006
TO,PDT,17664,2006
TO,PFL,133881,2006
TO,PHS,478,2006
TO,PL,3421,2006
TO,PMDB,188726,2006
TO,PP,103692,2006
TO,PPS,7969,2006
TO,PRONA,1195,2006
TO,PRP,3222,2006
TO,PRTB,782,2006
TO,PSB,14224,2006
TO,PSC,12624,2006
TO,PSDB,119724,2006
TO,PSDC,421,2006
TO,PSL,371,2006
TO,PSOL,4307,2006
TO,PT,65549,2006
TO,PT do B,46,2006
TO,PTB,1387,2006
TO,PTC,567,2006
TO,PTN,269,2006
TO,PV,8230,2006
AC,DEM,1421,2010
AC,PC do B,35095,2010
AC,PDT,3773,2010
AC,PHS,283,2010
AC,PMDB,43221,2010
AC,PMN,16062,2010
AC,PP,34203,2010
AC,PPS,4540,2010
AC,PR,2464,2010
AC,PRB,2799,2010
AC,PRP,4737,2010
AC,PSB,672,2010
AC,PSC,17149,2010
AC,PSDB,67231,2010
AC,PSDC,1094,2010
AC,PSL,165,2010
AC,PT,84233,2010
AC,PT do B,90,2010
AC,PTB,2607,2010
AC,PTC,717,2010
AC,PTN,146,2010
AC,PV,23424,2010
AL,DEM,19653,2010
AL,PC do B,6245,2010
AL,PCB,861,2010
AL,PDT,17397,2010
AL,PHS,3950,2010
AL,PMDB,254870,2010
AL,PMN,55728,2010
AL,PP,102066,2010
AL,PPS,3615,2010
AL,PR,57735,2010
AL,PRB,12513,2010
AL,PRP,2766,2010
AL,PRTB,4465,2010
AL,PSB,98318,2010
AL,PSC,22800,2010
AL,PSDB,263762,2010
AL,PSDC,908,2010
AL,PSL,884,2010
AL,PSOL,15880,2010
AL,PT,85359,2010
AL,PT do B,92358,2010
AL,PTB,292107,2010
AL,PTC,409,2010
AL,PTN,1205,2010
AL,PV,2555,2010
AM,DEM,183595,2010
AM,PC do B,88210,2010
AM,PCB,1313,2010
AM,PDT,6601,2010
AM,PHS,4112,2010
AM,PMDB,203941,2010
AM,PMN,90582,2010
AM,PP,263761,2010
AM,PPS,3758,2010
AM,PR,138800,2010
AM,PRB,503,2010
AM,PRP,12753,2010
AM,PRTB,1629,2010
AM,PSB,71344,2010
AM,PSC,154960,2010
AM,PSDB,16747,2010
AM,PSDC,199,2010
AM,PSL,13483,2010
AM,PSOL,2386,2010
AM,PSTU,1374,2010
AM,PT,176822,2010
AM,PT do B,1704,2010
AM,PTB,95557,2010
AM,PTC,383,2010
AM,PTN,1509,2010
AM,PV,7267,2010
AP,DEM,20093,2010
AP,PC do B,14250,2010
AP,PCB,7594,2010
AP,PDT,42888,2010
AP,PHS,608,2010
AP,PMDB,32527,2010
AP,PMN,4325,2010
AP,PP,15234,2010
AP,PPS,5668,2010
AP,PR,9793,2010
AP,PRB,6389,2010
AP,PRP,2406,2010
AP,PRTB,22235,2010
AP,PSB,36740,2010
AP,PSC,7187,2010
AP,PSDB,23182,2010
AP,PSDC,82,2010
AP,PSOL,3741,2010
AP,PSTU,619,2010
AP,PT,60297,2010
AP,PTB,14625,2010
AP,PTC,6496,2010
AP,PTN,368,2010
AP,PV,8184,2010
BA,DEM,968553,2010
BA,PC do B,356089,2010
BA,PDT,429563,2010
BA,PHS,47209,2010
BA,PMDB,638167,2010
BA,PMN,49978,2010
BA,PP,609564,2010
BA,PPS,61657,2010
BA,PR,328422,2010
BA,PRB,252344,2010
BA,PRP,75648,2010
BA,PRTB,3384,2010
BA,PSB,176129,2010
BA,PSC,178098,2010
BA,PSDB,413937,2010
BA,PSDC,10235,2010
BA,PSL,9335,2010
BA,PSOL,17664,2010
BA,PSTU,5557,2010
BA,PT,1677907,2010
BA,PT do B,22342,2010
BA,PTB,191229,2010
BA,PTC,32053,2010
BA,PTN,9536,2010
BA,PV,142387,2010
CE,DEM,34011,2010
CE,PC do B,230094,2010
CE,PCB,4018,2010
CE,PDT,145222,2010
CE,PHS,135976,2010
CE,PMDB,966320,2010
CE,PMN,7522,2010
CE,PP,188059,2010
CE,PPS,10130,2010
CE,PR,403831,2010
CE,PRB,122324,2010
CE,PRP,10089,2010
CE,PRTB,8748,2010
CE,PSB,606762,2010
CE,PSC,31734,2010
CE,PSDB,350705,2010
CE,PSDC,1947,2010
CE,PSL,18217,2010
CE,PSOL,125610,2010
CE,PSTU,5809,2010
CE,PT,687255,2010
CE,PT do B,1298,2010
CE,PTB,114949,2010
CE,PTC,8178,2010
CE,PTN,17284,2010
CE,PV,26594,2010
DF,DEM,63172,2010
DF,PC do B,7283,2010
DF,PCB,615,2010
DF,PCO,697,2010
DF,PDT,282471,2010
DF,PHS,11896,2010
DF,PMDB,87080,2010
DF,PMN,103344,2010
DF,PP,4123,2010
DF,PPS,26005,2010
DF,PR,168397,2010
DF,PRB,33414,2010
DF,PRP,1890,2010
DF,PRTB,4369,2010
DF,PSB,13211,2010
DF,PSC,59999,2010
DF,PSDB,38667,2010
DF,PSDC,1404,2010
DF,PSL,2746,2010
DF,PSOL,12291,2010
DF,PSTU,1354,2010
DF,PT,374806,2010
DF,PT do B,1174,2010
DF,PTB,64904,2010
DF,PTC,2198,2010
DF,PTN,778,2010
DF,PV,41491,2010
ES,DEM,8405,2010
ES,PC do B,4217,2010
ES,PDT,321211,2010
ES,PHS,11283,2010
ES,PMDB,309306,2010
ES,PMN,12849,2010
ES,PP,65097,2010
ES,PPS,55243,2010
ES,PR,136724,2010
ES,PRB,11221,2010
ES,PRP,2552,2010
ES,PRTB,866,2010
ES,PSB,396397,2010
ES,PSC,99211,2010
ES,PSDB,106865,2010
ES,PSL,1228,2010
ES,PSOL,9980,2010
ES,PT,164128,2010
ES,PT do B,477,2010
ES,PTB,113805,2010
ES,PTC,1582,2010
ES,PTN,458,2010
ES,PV,53290,2010
GO,DEM,378452,2010
GO,PC do B,37013,2010
GO,PDT,201550,2010
GO,PHS,62883,2010
GO,PMDB,556117,2010
GO,PMN,107037,2010
GO,PP,270300,2010
GO,PPS,4911,2010
GO,PR,159962,2010
GO,PRB,54069,2010
GO,PRP,4187,2010
GO,PRTB,11980,2010
GO,PSB,1558,2010
GO,PSC,10758,2010
GO,PSDB,557580,2010
GO,PSDC,209,2010
GO,PSL,25066,2010
GO,PSOL,6209,2010
GO,PSTU,1941,2010
GO,PT,294361,2010
GO,PT do B,1821,2010
GO,PTB,220500,2010
GO,PTC,8221,2010
GO,PTN,1604,2010
GO,PV,14162,2010
MA,DEM,115120,2010
MA,PC do B,62552,2010
MA,PCB,6537,2010
MA,PDT,160871,2010
MA,PHS,14716,2010
MA,PMDB,784941,2010
MA,PMN,5815,2010
MA,PP,124671,2010
MA,PPS,74290,2010
MA,PR,154887,2010
MA,PRB,133517,2010
MA,PRP,5331,2010
MA,PRTB,7177,2010
MA,PSB,154851,2010
MA,PSC,55774,2010
MA,PSDB,334731,2010
MA,PSL,72241,2010
MA,PSOL,5460,2010
MA,PSTU,6764,2010
MA,PT,215321,2010
MA,PT do B,87878,2010
MA,PTB,128896,2010
MA,PTC,113650,2010
MA,PV,220821,2010
MG,DEM,747812,2010
MG,PC do B,198818,2010
MG,PCB,6632,2010
MG,PCO,4242,2010
MG,PDT,503402,2010
MG,PHS,157487,2010
MG,PMDB,1067888,2010
MG,PMN,183811,2010
MG,PP,797270,2010
MG,PPS,445628,2010
MG,PR,868202,2010
MG,PRB,101113,2010
MG,PRP,13519,2010
MG,PRTB,51842,2010
MG,PSB,175585,2010
MG,PSC,225043,2010
MG,PSDB,1606882,2010
MG,PSDC,34678,2010
MG,PSL,188413,2010
MG,PSOL,36419,2010
MG,PSTU,8582,2010
MG,PT,1820845,2010
MG,PT do B,223764,2010
MG,PTB,297868,2010
MG,PTC,188076,2010
MG,PTN,33104,2010
MG,PV,451949,2010
MS,DEM,103354,2010
MS,PC do B,1374,2010
MS,PDT,33135,2010
MS,PHS,2924,2010
MS,PMDB,349572,2010
MS,PMN,9851,2010
MS,PP,57343,2010
MS,PPS,12333,2010
MS,PR,149980,2010
MS,PRB,23882,2010
MS,PRP,1694,2010
MS,PRTB,146,2010
MS,PSB,43188,2010
MS,PSC,6967,2010
MS,PSDB,155499,2010
MS,PSDC,6647,2010
MS,PSL,3300,2010
MS,PSOL,5544,2010
MS,PT,296967,2010
MS,PT do B,5011,2010
MS,PTB,7905,2010
MS,PTC,527,2010
MS,PTN,527,2010
MS,PV,6421,2010
MT,DEM,94954,2010
MT,PC do B,24270,2010
MT,PDT,42663,2010
MT,PHS,32254,2010
MT,PMDB,155892,2010
MT,PMN,1567,2010
MT,PP,275347,2010
MT,PPS,54717,2010
MT,PR,289673,2010
MT,PRB,9885,2010
MT,PRP,2447,2010
MT,PSB,106491,2010
MT,PSC,769,2010
MT,PSDB,197465,2010
MT,PSOL,3439,2010
MT,PT,189750,2010
MT,PT do B,2303,2010
MT,PTB,21049,2010
MT,PTC,8738,2010
MT,PTN,1271,2010
MT,PV,8683,2010
PA,DEM,135168,2010
PA,PC do B,25456,2010
PA,PDT,147668,2010
PA,PHS,1974,2010
PA,PMDB,875959,2010
PA,PMN,4888,2010
PA,PP,92704,2010
PA,PPS,212591,2010
PA,PR,151836,2010
PA,PRB,71433,2010
PA,PRP,15255,2010
PA,PRTB,2738,2010
PA,PSB,69926,2010
PA,PSC,162265,2010
PA,PSDB,511042,2010
PA,PSDC,5824,2010
PA,PSOL,35134,2010
PA,PSTU,8348,2010
PA,PT,768076,2010
PA,PT do B,5469,2010
PA,PTB,178316,2010
PA,PTC,949,2010
PA,PTN,2472,2010
PA,PV,32173,2010
PB,DEM,169062,2010
PB,PC do B,5481,2010
PB,PCB,2752,2010
PB,PCO,882,2010
PB,PDT,133669,2010
PB,PHS,4211,2010
PB,PMDB,662524,2010
PB,PMN,5012,2010
PB,PP,93495,2010
PB,PPS,10380,2010
PB,PR,131369,2010
PB,PRB,23844,2010
PB,PRP,5000,2010
PB,PRTB,360,2010
PB,PSB,80682,2010
PB,PSC,79010,2010
PB,PSDB,271095,2010
PB,PSL,3668,2010
PB,PSOL,5555,2010
PB,PSTU,2438,2010
PB,PT,189528,2010
PB,PT do B,2013,2010
PB,PTB,64260,2010
PB,PTC,808,2010
PB,PTN,3487,2010
PB,PV,3686,2010
PE,DEM,334381,2010
PE,PC do B,134275,2010
PE,PCB,3432,2010
PE,PDT,174191,2010
PE,PHS,73928,2010
PE,PMDB,168406,2010
PE,PMN,18876,2010
PE,PP,396399,2010
PE,PPS,12832,2010
PE,PR,285047,2010
PE,PRB,77293,2010
PE,PRP,16472,2010
PE,PRTB,51474,2010
PE,PSB,1092786,2010
PE,PSC,77335,2010
PE,PSDB,360707,2010
PE,PSDC,24514,2010
PE,PSL,35317,2010
PE,PSOL,10034,2010
PE,PSTU,3082,2010
PE,PT,679581,2010
PE,PT do B,1622,2010
PE,PTB,353540,2010
PE,PTC,24980,2010
PE,PTN,6898,2010
PE,PV,43707,2010
PI,DEM,335033,2010
PI,PC do B,100458,2010
PI,PDT,18846,2010
PI,PHS,1708,2010
PI,PMDB,352220,2010
PI,PMN,1870,2010
PI,PP,111677,2010
PI,PPS,3997,2010
PI,PR,4902,2010
PI,PRB,2450,2010
PI,PRP,7074,2010
PI,PRTB,2631,2010
PI,PSB,164832,2010
PI,PSC,8719,2010
PI,PSDB,56933,2010
PI,PSDC,3472,2010
PI,PSL,2533,2010
PI,PSOL,2559,2010
PI,PSTU,2175,2010
PI,PT,301152,2010
PI,PT do B,4424,2010
PI,PTB,177114,2010
PI,PTC,4584,2010
PI,PTN,314,2010
PI,PV,5984,2010
PR,DEM,338816,2010
PR,PC do B,77345,2010
PR,PCB,3059,2010
PR,PDT,167378,2010
PR,PHS,72005,2010
PR,PMDB,987388,2010
PR,PMN,38586,2010
PR,PP,417418,2010
PR,PPS,356437,2010
PR,PR,237253,2010
PR,PRB,72589,2010
PR,PRP,20252,2010
PR,PRTB,3358,2010
PR,PSB,244500,2010
PR,PSC,715784,2010
PR,PSDB,681350,2010
PR,PSDC,16732,2010
PR,PSL,5916,2010
PR,PSOL,13572,2010
PR,PSTU,7092,2010
PR,PT,700187,2010
PR,PT do B,3690,2010
PR,PTB,242509,2010
PR,PTC,21209,2010
PR,PTN,1228,2010
PR,PV,285051,2010
RJ,DEM,419620,2010
RJ,PC do B,286856,2010
RJ,PCB,6400,2010
RJ,PDT,533069,2010
RJ,PHS,80327,2010
RJ,PMDB,1411385,2010
RJ,PMN,86291,2010
RJ,PP,396100,2010
RJ,PPS,157362,2010
RJ,PR,1202364,2010
RJ,PRB,275315,2010
RJ,PRP,28576,2010
RJ,PRTB,162143,2010
RJ,PSB,484097,2010
RJ,PSC,317138,2010
RJ,PSDB,320115,2010
RJ,PSDC,59641,2010
RJ,PSL,59737,2010
RJ,PSOL,324176,2010
RJ,PSTU,13345,2010
RJ,PT,817248,2010
RJ,PT do B,176756,2010
RJ,PTB,143681,2010
RJ,PTC,38649,2010
RJ,PTN,47827,2010
RJ,PV,346811,2010
RN,DEM,274562,2010
RN,PC do B,16742,2010
RN,PCB,3505,2010
RN,PDT,8169,2010
RN,PHS,4313,2010
RN,PMDB,223912,2010
RN,PMN,162182,2010
RN,PP,4678,2010
RN,PPS,51040,2010
RN,PR,224210,2010
RN,PRB,2045,2010
RN,PRP,2825,2010
RN,PRTB,2835,2010
RN,PSB,188977,2010
RN,PSC,535,2010
RN,PSDB,122158,2010
RN,PSDC,3626,2010
RN,PSL,618,2010
RN,PSOL,6585,2010
RN,PSTU,2300,2010
RN,PT,249400,2010
RN,PTB,3378,2010
RN,PTC,1813,2010
RN,PTN,296,2010
RN,PV,100417,2010
RO,DEM,681,2010
RO,PC do B,5926,2010
RO,PDT,28332,2010
RO,PHS,4575,2010
RO,PMDB,182554,2010
RO,PMN,2794,2010
RO,PP,117030,2010
RO,PPS,43020,2010
RO,PR,23489,2010
RO,PRB,3628,2010
RO,PRP,1437,2010
RO,PRTB,2397,2010
RO,PSB,65878,2010
RO,PSC,9975,2010
RO,PSDB,20241,2010
RO,PSDC,8984,2010
RO,PSL,319,2010
RO,PSOL,2551,2010
RO,PT,118397,2010
RO,PT do B,2946,2010
RO,PTB,99613,2010
RO,PTC,9257,2010
RO,PTN,790,2010
RO,PV,37791,2010
RR,DEM,26903,2010
RR,PC do B,732,2010
RR,PDT,3321,2010
RR,PHS,1740,2010
RR,PMDB,53631,2010
RR,PMN,78,2010
RR,PP,17105,2010
RR,PPS,284,2010
RR,PR,19423,2010
RR,PRB,21820,2010
RR,PRP,6248,2010
RR,PRTB,4261,2010
RR,PSB,8308,2010
RR,PSC,8368,2010
RR,PSDB,24799,2010
RR,PSDC,56,2010
RR,PSL,9709,2010
RR,PSOL,649,2010
RR,PT,8119,2010
RR,PTB,6688,2010
RR,PTC,50,2010
RR,PTN,657,2010
RR,PV,2802,2010
RS,DEM,218827,2010
RS,PC do B,561644,2010
RS,PCB,1957,2010
RS,PDT,519480,2010
RS,PHS,2024,2010
RS,PMDB,777321,2010
RS,PMN,4007,2010
RS,PP,819712,2010
RS,PPS,39009,2010
RS,PR,19575,2010
RS,PRB,69209,2010
RS,PRP,9921,2010
RS,PSB,344335,2010
RS,PSC,67495,2010
RS,PSDB,318131,2010
RS,PSDC,1009,2010
RS,PSL,1559,2010
RS,PSOL,180647,2010
RS,PSTU,8579,2010
RS,PT,1533623,2010
RS,PT do B,1182,2010
RS,PTB,617472,2010
RS,PTC,2606,2010
RS,PTN,746,2010
RS,PV,81967,2010
SC,DEM,590610,2010
SC,PC do B,58696,2010
SC,PCB,1169,2010
SC,PDT,97468,2010
SC,PHS,1570,2010
SC,PMDB,867655,2010
SC,PMN,1913,2010
SC,PP,477786,2010
SC,PPS,86895,2010
SC,PR,48335,2010
SC,PRB,37780,2010
SC,PRP,3713,2010
SC,PRTB,999,2010
SC,PSB,22088,2010
SC,PSC,13674,2010
SC,PSDB,422979,2010
SC,PSDC,465,2010
SC,PSL,606,2010
SC,PSOL,6750,2010
SC,PSTU,4218,2010
SC,PT,612077,2010
SC,PT do B,260,2010
SC,PTB,65976,2010
SC,PTC,2603,2010
SC,PV,45791,2010
SE,DEM,141703,2010
SE,PC do B,6063,2010
SE,PCB,2269,2010
SE,PDT,67320,2010
SE,PHS,1641,2010
SE,PMDB,139944,2010
SE,PMN,3081,2010
SE,PP,6511,2010
SE,PPS,26081,2010
SE,PR,81453,2010
SE,PRB,63495,2010
SE,PRP,1769,2010
SE,PRTB,1678,2010
SE,PSB,107819,2010
SE,PSC,109954,2010
SE,PSDB,15035,2010
SE,PSL,1452,2010
SE,PSOL,1705,2010
SE,PSTU,4781,2010
SE,PT,236860,2010
SE,PT do B,4078,2010
SE,PTB,4064,2010
SE,PTC,1097,2010
SE,PTN,184,2010
SE,PV,15841,2010
SP,DEM,1548107,2010
SP,PC do B,446087,2010
SP,PCB,11556,2010
SP,PCO,4527,2010
SP,PDT,891325,2010
SP,PHS,47655,2010
SP,PMDB,513042,2010
SP,PMN,141636,2010
SP,PP,1411459,2010
SP,PPS,725799,2010
SP,PR,1928102,2010
SP,PRB,281371,2010
SP,PRP,69247,2010
SP,PRTB,9761,2010
SP,PSB,2107348,2010
SP,PSC,672816,2010
SP,PSDB,4169596,2010
SP,PSDC,12762,2010
SP,PSL,55322,2010
SP,PSOL,333130,2010
SP,PSTU,23449,2010
SP,PT,4244585,2010
SP,PT do B,19587,2010
SP,PTB,681525,2010
SP,PTC,128505,2010
SP,PTN,71285,2010
SP,PV,1720195,2010
TO,DEM,82150,2010
TO,PC do B,843,2010
TO,PDT,51177,2010
TO,PHS,1213,2010
TO,PMDB,161182,2010
TO,PMN,1367,2010
TO,PP,44890,2010
TO,PPS,52943,2010
TO,PR,138305,2010
TO,PRB,8369,2010
TO,PRP,3728,2010
TO,PRTB,2858,2010
TO,PSB,40884,2010
TO,PSC,11335,2010
TO,PSDB,58117,2010
TO,PSDC,739,2010
TO,PSL,638,2010
TO,PT,60330,2010
TO,PTB,6193,2010
TO,PTN,89,2010
TO,PV,1302,2010
AC,DEM,23727,2014
AC,PC do B,18109,2014
AC,PDT,13026,2014
AC,PEN,310,2014
AC,PHS,6160,2014
AC,PMDB,39751,2014
AC,PMN,1346,2014
AC,PP,31228,2014
AC,PPL,693,2014
AC,PPS,3725,2014
AC,PR,13953,2014
AC,PRB,18505,2014
AC,PROS,2134,2014
AC,PRP,11963,2014
AC,PSB,27939,2014
AC,PSC,12321,2014
AC,PSD,19289,2014
AC,PSDB,36868,2014
AC,PSDC,3632,2014
AC,PSL,118,2014
AC,PSOL,637,2014
AC,PT,97639,2014
AC,PT do B,1555,2014
AC,PTB,4257,2014
AC,PTC,94,2014
AC,PTN,848,2014
AC,PV,4358,2014
AC,SD,5016,2014
AL,DEM,10199,2014
AL,PC do B,585,2014
AL,PDT,95519,2014
AL,PHS,2237,2014
AL,PMDB,189044,2014
AL,PMN,8657,2014
AL,PP,132864,2014
AL,PPL,1746,2014
AL,PPS,26139,2014
AL,PR,80360,2014
AL,PRB,10114,2014
AL,PROS,85006,2014
AL,PRP,69104,2014
AL,PRTB,179135,2014
AL,PSB,5935,2014
AL,PSC,2682,2014
