ESTADOS,partido,cadeiras,ANO_ELEICAO,ambito
Tocantins,PPS,0,2018,cadeira
Acre,AVANTE,0,2018,cadeira
Alagoas,AVANTE,0,2018,cadeira
Amazonas,AVANTE,0,2018,cadeira
Amapá,AVANTE,1,2018,cadeira
Bahia,AVANTE,2,2018,cadeira
Ceará,AVANTE,0,2018,cadeira
Distrito Federal,AVANTE,0,2018,cadeira
Espirito Santo,AVANTE,0,2018,cadeira
Goiás,AVANTE,0,2018,cadeira
Maranhão,AVANTE,0,2018,cadeira
Minas Gerais,AVANTE,3,2018,cadeira
M. G. do Sul,AVANTE,0,2018,cadeira
Mato Grosso,AVANTE,0,2018,cadeira
Pará,AVANTE,0,2018,cadeira
Paraíba,AVANTE,0,2018,cadeira
Pernambuco,AVANTE,0,2018,cadeira
Piauí,AVANTE,0,2018,cadeira
Paraná,AVANTE,0,2018,cadeira
Rio de Janeiro,AVANTE,1,2018,cadeira
R. G. do Norte,AVANTE,0,2018,cadeira
Rondônia,AVANTE,0,2018,cadeira
Roraima,AVANTE,0,2018,cadeira
R. G. do Sul,AVANTE,0,2018,cadeira
Santa Catarina,AVANTE,0,2018,cadeira
Sergipe,AVANTE,0,2018,cadeira
São Paulo,AVANTE,0,2018,cadeira
Tocantins,AVANTE,0,2018,cadeira
Acre,PHS,0,2018,cadeira
Alagoas,PHS,0,2018,cadeira
Amazonas,PHS,0,2018,cadeira
Amapá,PHS,0,2018,cadeira
Bahia,PHS,2,2018,cadeira
Ceará,PHS,0,2018,cadeira
Distrito Federal,PHS,0,2018,cadeira
Espirito Santo,PHS,0,2018,cadeira
Goiás,PHS,0,2018,cadeira
Maranhão,PHS,0,2018,cadeira
Minas Gerais,PHS,2,2018,cadeira
M. G. do Sul,PHS,0,2018,cadeira
Mato Grosso,PHS,0,2018,cadeira
Pará,PHS,0,2018,cadeira
Paraíba,PHS,0,2018,cadeira
Pernambuco,PHS,1,2018,cadeira
Piauí,PHS,0,2018,cadeira
Paraná,PHS,0,2018,cadeira
Rio de Janeiro,PHS,1,2018,cadeira
R. G. do Norte,PHS,0,2018,cadeira
Rondônia,PHS,0,2018,cadeira
Roraima,PHS,0,2018,cadeira
R. G. do Sul,PHS,0,2018,cadeira
Santa Catarina,PHS,0,2018,cadeira
Sergipe,PHS,0,2018,cadeira
São Paulo,PHS,0,2018,cadeira
Tocantins,PHS,0,2018,cadeira
Acre,PATRI,0,2018,cadeira
Alagoas,PATRI,0,2018,cadeira
Amazonas,PATRI,0,2018,cadeira
Amapá,PATRI,0,2018,cadeira
Bahia,PATRI,0,2018,cadeira
Ceará,PATRI,1,2018,cadeira
Distrito Federal,PATRI,0,2018,cadeira
Espirito Santo,PATRI,0,2018,cadeira
Goiás,PATRI,0,2018,cadeira
Maranhão,PATRI,1,2018,cadeira
Minas Gerais,PATRI,2,2018,cadeira
M. G. do Sul,PATRI,0,2018,cadeira
Mato Grosso,PATRI,0,2018,cadeira
Pará,PATRI,0,2018,cadeira
Paraíba,PATRI,0,2018,cadeira
Pernambuco,PATRI,1,2018,cadeira
Piauí,PATRI,0,2018,cadeira
Paraná,PATRI,0,2018,cadeira
Rio de Janeiro,PATRI,0,2018,cadeira
R. G. do Norte,PATRI,0,2018,cadeira
Rondônia,PATRI,0,2018,cadeira
Roraima,PATRI,0,2018,cadeira
R. G. do Sul,PATRI,0,2018,cadeira
Santa Catarina,PATRI,0,2018,cadeira
Sergipe,PATRI,0,2018,cadeira
São Paulo,PATRI,0,2018,cadeira
Tocantins,PATRI,0,2018,cadeira
Acre,PV,0,2018,cadeira
Alagoas,PV,0,2018,cadeira
Amazonas,PV,0,2018,cadeira
Amapá,PV,0,2018,cadeira
Bahia,PV,0,2018,cadeira
Ceará,PV,1,2018,cadeira
Distrito Federal,PV,1,2018,cadeira
Espirito Santo,PV,0,2018,cadeira
Goiás,PV,0,2018,cadeira
Maranhão,PV,0,2018,cadeira
Minas Gerais,PV,0,2018,cadeira
M. G. do Sul,PV,0,2018,cadeira
Mato Grosso,PV,0,2018,cadeira
Pará,PV,0,2018,cadeira
Paraíba,PV,0,2018,cadeira
Pernambuco,PV,0,2018,cadeira
Piauí,PV,0,2018,cadeira
Paraná,PV,1,2018,cadeira
Rio de Janeiro,PV,0,2018,cadeira
R. G. do Norte,PV,0,2018,cadeira
Rondônia,PV,0,2018,cadeira
Roraima,PV,0,2018,cadeira
R. G. do Sul,PV,0,2018,cadeira
Santa Catarina,PV,0,2018,cadeira
Sergipe,PV,0,2018,cadeira
São Paulo,PV,1,2018,cadeira
Tocantins,PV,0,2018,cadeira
Acre,PRP,0,2018,cadeira
Alagoas,PRP,0,2018,cadeira
Amazonas,PRP,0,2018,cadeira
Amapá,PRP,0,2018,cadeira
Bahia,PRP,1,2018,cadeira
Ceará,PRP,0,2018,cadeira
Distrito Federal,PRP,1,2018,cadeira
Espirito Santo,PRP,0,2018,cadeira
Goiás,PRP,1,2018,cadeira
Maranhão,PRP,0,2018,cadeira
Minas Gerais,PRP,0,2018,cadeira
M. G. do Sul,PRP,0,2018,cadeira
Mato Grosso,PRP,0,2018,cadeira
Pará,PRP,0,2018,cadeira
Paraíba,PRP,0,2018,cadeira
Pernambuco,PRP,0,2018,cadeira
Piauí,PRP,0,2018,cadeira
Paraná,PRP,0,2018,cadeira
Rio de Janeiro,PRP,1,2018,cadeira
R. G. do Norte,PRP,0,2018,cadeira
Rondônia,PRP,0,2018,cadeira
Roraima,PRP,0,2018,cadeira
R. G. do Sul,PRP,0,2018,cadeira
Santa Catarina,PRP,0,2018,cadeira
Sergipe,PRP,0,2018,cadeira
São Paulo,PRP,0,2018,cadeira
Tocantins,PRP,0,2018,cadeira
Acre,PMN,0,2018,cadeira
Alagoas,PMN,0,2018,cadeira
Amazonas,PMN,0,2018,cadeira
Amapá,PMN,0,2018,cadeira
Bahia,PMN,0,2018,cadeira
Ceará,PMN,0,2018,cadeira
Distrito Federal,PMN,0,2018,cadeira
Espirito Santo,PMN,0,2018,cadeira
Goiás,PMN,0,2018,cadeira
Maranhão,PMN,2,2018,cadeira
Minas Gerais,PMN,1,2018,cadeira
M. G. do Sul,PMN,0,2018,cadeira
Mato Grosso,PMN,0,2018,cadeira
Pará,PMN,0,2018,cadeira
Paraíba,PMN,0,2018,cadeira
Pernambuco,PMN,0,2018,cadeira
Piauí,PMN,0,2018,cadeira
Paraná,PMN,0,2018,cadeira
Rio de Janeiro,PMN,0,2018,cadeira
R. G. do Norte,PMN,0,2018,cadeira
Rondônia,PMN,0,2018,cadeira
Roraima,PMN,0,2018,cadeira
R. G. do Sul,PMN,0,2018,cadeira
Santa Catarina,PMN,0,2018,cadeira
Sergipe,PMN,0,2018,cadeira
São Paulo,PMN,0,2018,cadeira
Tocantins,PMN,0,2018,cadeira
Acre,PTC,0,2018,cadeira
Alagoas,PTC,0,2018,cadeira
Amazonas,PTC,0,2018,cadeira
Amapá,PTC,0,2018,cadeira
Bahia,PTC,0,2018,cadeira
Ceará,PTC,0,2018,cadeira
Distrito Federal,PTC,0,2018,cadeira
Espirito Santo,PTC,0,2018,cadeira
Goiás,PTC,0,2018,cadeira
Maranhão,PTC,0,2018,cadeira
Minas Gerais,PTC,0,2018,cadeira
M. G. do Sul,PTC,0,2018,cadeira
Mato Grosso,PTC,0,2018,cadeira
Pará,PTC,0,2018,cadeira
Paraíba,PTC,0,2018,cadeira
Pernambuco,PTC,0,2018,cadeira
Piauí,PTC,1,2018,cadeira
Paraná,PTC,0,2018,cadeira
Rio de Janeiro,PTC,0,2018,cadeira
R. G. do Norte,PTC,1,2018,cadeira
Rondônia,PTC,0,2018,cadeira
Roraima,PTC,0,2018,cadeira
R. G. do Sul,PTC,0,2018,cadeira
Santa Catarina,PTC,0,2018,cadeira
Sergipe,PTC,0,2018,cadeira
São Paulo,PTC,0,2018,cadeira
Tocantins,PTC,0,2018,cadeira
Acre,REDE,0,2018,cadeira
Alagoas,REDE,0,2018,cadeira
Amazonas,REDE,0,2018,cadeira
Amapá,REDE,0,2018,cadeira
Bahia,REDE,0,2018,cadeira
Ceará,REDE,0,2018,cadeira
Distrito Federal,REDE,0,2018,cadeira
Espirito Santo,REDE,0,2018,cadeira
Goiás,REDE,0,2018,cadeira
Maranhão,REDE,0,2018,cadeira
Minas Gerais,REDE,0,2018,cadeira
M. G. do Sul,REDE,0,2018,cadeira
Mato Grosso,REDE,0,2018,cadeira
Pará,REDE,0,2018,cadeira
Paraíba,REDE,0,2018,cadeira
Pernambuco,REDE,0,2018,cadeira
Piauí,REDE,0,2018,cadeira
Paraná,REDE,0,2018,cadeira
Rio de Janeiro,REDE,0,2018,cadeira
R. G. do Norte,REDE,0,2018,cadeira
Rondônia,REDE,0,2018,cadeira
Roraima,REDE,1,2018,cadeira
R. G. do Sul,REDE,0,2018,cadeira
Santa Catarina,REDE,0,2018,cadeira
Sergipe,REDE,0,2018,cadeira
São Paulo,REDE,0,2018,cadeira
Tocantins,REDE,0,2018,cadeira
Acre,PPL,0,2018,cadeira
Alagoas,PPL,0,2018,cadeira
Amazonas,PPL,0,2018,cadeira
Amapá,PPL,0,2018,cadeira
Bahia,PPL,1,2018,cadeira
Ceará,PPL,0,2018,cadeira
Distrito Federal,PPL,0,2018,cadeira
Espirito Santo,PPL,0,2018,cadeira
Goiás,PPL,0,2018,cadeira
Maranhão,PPL,0,2018,cadeira
Minas Gerais,PPL,0,2018,cadeira
M. G. do Sul,PPL,0,2018,cadeira
Mato Grosso,PPL,0,2018,cadeira
Pará,PPL,0,2018,cadeira
Paraíba,PPL,0,2018,cadeira
Pernambuco,PPL,0,2018,cadeira
Piauí,PPL,0,2018,cadeira
Paraná,PPL,0,2018,cadeira
Rio de Janeiro,PPL,0,2018,cadeira
R. G. do Norte,PPL,0,2018,cadeira
Rondônia,PPL,0,2018,cadeira
Roraima,PPL,0,2018,cadeira
R. G. do Sul,PPL,0,2018,cadeira
Santa Catarina,PPL,0,2018,cadeira
Sergipe,PPL,0,2018,cadeira
São Paulo,PPL,0,2018,cadeira
Tocantins,PPL,0,2018,cadeira
Acre,DC,0,2018,cadeira
Alagoas,DC,0,2018,cadeira
Amazonas,DC,0,2018,cadeira
Amapá,DC,0,2018,cadeira
Bahia,DC,0,2018,cadeira
Ceará,DC,0,2018,cadeira
Distrito Federal,DC,0,2018,cadeira
Espirito Santo,DC,0,2018,cadeira
Goiás,DC,0,2018,cadeira
Maranhão,DC,0,2018,cadeira
Minas Gerais,DC,0,2018,cadeira
M. G. do Sul,DC,0,2018,cadeira
Mato Grosso,DC,0,2018,cadeira
Pará,DC,0,2018,cadeira
Paraíba,DC,0,2018,cadeira
Pernambuco,DC,0,2018,cadeira
Piauí,DC,0,2018,cadeira
Paraná,DC,0,2018,cadeira
Rio de Janeiro,DC,1,2018,cadeira
R. G. do Norte,DC,0,2018,cadeira
Rondônia,DC,0,2018,cadeira
Roraima,DC,0,2018,cadeira
R. G. do Sul,DC,0,2018,cadeira
Santa Catarina,DC,0,2018,cadeira
Sergipe,DC,0,2018,cadeira
São Paulo,DC,0,2018,cadeira
Tocantins,DC,0,2018,cadeira
Acre,AVANTE,0,2022,cadeira
Alagoas,AVANTE,0,2022,cadeira
Amazonas,AVANTE,0,2022,cadeira
Amapá,AVANTE,0,2022,cadeira
Bahia,AVANTE,1,2022,cadeira
Ceará,AVANTE,0,2022,cadeira
Distrito Federal,AVANTE,0,2022,cadeira
Espirito Santo,AVANTE,0,2022,cadeira
Goiás,AVANTE,0,2022,cadeira
Maranhão,AVANTE,0,2022,cadeira
Minas Gerais,AVANTE,5,2022,cadeira
M. G. do Sul,AVANTE,0,2022,cadeira
Mato Grosso,AVANTE,0,2022,cadeira
Pará,AVANTE,0,2022,cadeira
Paraíba,AVANTE,0,2022,cadeira
Pernambuco,AVANTE,1,2022,cadeira
Piauí,AVANTE,0,2022,cadeira
Paraná,AVANTE,0,2022,cadeira
Rio de Janeiro,AVANTE,0,2022,cadeira
R. G. do Norte,AVANTE,0,2022,cadeira
Rondônia,AVANTE,0,2022,cadeira
Roraima,AVANTE,0,2022,cadeira
R. G. do Sul,AVANTE,0,2022,cadeira
Santa Catarina,AVANTE,0,2022,cadeira
Sergipe,AVANTE,0,2022,cadeira
São Paulo,AVANTE,0,2022,cadeira
Tocantins,AVANTE,0,2022,cadeira
Acre,MDB,0,2022,cadeira
Alagoas,MDB,2,2022,cadeira
Amazonas,MDB,0,2022,cadeira
Amapá,MDB,2,2022,cadeira
Bahia,MDB,1,2022,cadeira
Ceará,MDB,1,2022,cadeira
Distrito Federal,MDB,1,2022,cadeira
Espirito Santo,MDB,0,2022,cadeira
Goiás,MDB,2,2022,cadeira
Maranhão,MDB,1,2022,cadeira
Minas Gerais,MDB,2,2022,cadeira
M. G. do Sul,MDB,0,2022,cadeira
Mato Grosso,MDB,2,2022,cadeira
Pará,MDB,9,2022,cadeira
Paraíba,MDB,0,2022,cadeira
Pernambuco,MDB,1,2022,cadeira
Piauí,MDB,0,2022,cadeira
Paraná,MDB,1,2022,cadeira
Rio de Janeiro,MDB,2,2022,cadeira
R. G. do Norte,MDB,0,2022,cadeira
Rondônia,MDB,2,2022,cadeira
Roraima,MDB,2,2022,cadeira
R. G. do Sul,MDB,3,2022,cadeira
Santa Catarina,MDB,3,2022,cadeira
Sergipe,MDB,0,2022,cadeira
São Paulo,MDB,5,2022,cadeira
Tocantins,MDB,0,2022,cadeira
Acre,NOVO,0,2022,cadeira
Alagoas,NOVO,0,2022,cadeira
Amazonas,NOVO,0,2022,cadeira
Amapá,NOVO,0,2022,cadeira
Bahia,NOVO,0,2022,cadeira
Ceará,NOVO,0,2022,cadeira
Distrito Federal,NOVO,0,2022,cadeira
Espirito Santo,NOVO,0,2022,cadeira
Goiás,NOVO,0,2022,cadeira
Maranhão,NOVO,0,2022,cadeira
Minas Gerais,NOVO,0,2022,cadeira
M. G. do Sul,NOVO,0,2022,cadeira
Mato Grosso,NOVO,0,2022,cadeira
Pará,NOVO,0,2022,cadeira
Paraíba,NOVO,0,2022,cadeira
Pernambuco,NOVO,0,2022,cadeira
Piauí,NOVO,0,2022,cadeira
Paraná,NOVO,0,2022,cadeira
Rio de Janeiro,NOVO,0,2022,cadeira
R. G. do Norte,NOVO,0,2022,cadeira
Rondônia,NOVO,0,2022,cadeira
Roraima,NOVO,0,2022,cadeira
R. G. do Sul,NOVO,1,2022,cadeira
Santa Catarina,NOVO,1,2022,cadeira
Sergipe,NOVO,0,2022,cadeira
São Paulo,NOVO,1,2022,cadeira
Tocantins,NOVO,0,2022,cadeira
Acre,PATRIOTA,0,2022,cadeira
Alagoas,PATRIOTA,0,2022,cadeira
Amazonas,PATRIOTA,0,2022,cadeira
Amapá,PATRIOTA,0,2022,cadeira
Bahia,PATRIOTA,0,2022,cadeira
Ceará,PATRIOTA,0,2022,cadeira
Distrito Federal,PATRIOTA,0,2022,cadeira
Espirito Santo,PATRIOTA,0,2022,cadeira
Goiás,PATRIOTA,0,2022,cadeira
Maranhão,PATRIOTA,1,2022,cadeira
Minas Gerais,PATRIOTA,3,2022,cadeira
M. G. do Sul,PATRIOTA,0,2022,cadeira
Mato Grosso,PATRIOTA,0,2022,cadeira
Pará,PATRIOTA,0,2022,cadeira
Paraíba,PATRIOTA,0,2022,cadeira
Pernambuco,PATRIOTA,0,2022,cadeira
Piauí,PATRIOTA,0,2022,cadeira
Paraná,PATRIOTA,0,2022,cadeira
Rio de Janeiro,PATRIOTA,0,2022,cadeira
R. G. do Norte,PATRIOTA,0,2022,cadeira
Rondônia,PATRIOTA,0,2022,cadeira
Roraima,PATRIOTA,0,2022,cadeira
R. G. do Sul,PATRIOTA,0,2022,cadeira
Santa Catarina,PATRIOTA,0,2022,cadeira
Sergipe,PATRIOTA,0,2022,cadeira
São Paulo,PATRIOTA,0,2022,cadeira
Tocantins,PATRIOTA,0,2022,cadeira
Acre,PDT,0,2022,cadeira
Alagoas,PDT,0,2022,cadeira
Amazonas,PDT,0,2022,cadeira
Amapá,PDT,3,2022,cadeira
Bahia,PDT,2,2022,cadeira
Ceará,PDT,5,2022,cadeira
Distrito Federal,PDT,0,2022,cadeira
Espirito Santo,PDT,0,2022,cadeira
Goiás,PDT,1,2022,cadeira
Maranhão,PDT,1,2022,cadeira
Minas Gerais,PDT,2,2022,cadeira
M. G. do Sul,PDT,0,2022,cadeira
Mato Grosso,PDT,0,2022,cadeira
Pará,PDT,0,2022,cadeira
Paraíba,PDT,0,2022,cadeira
Pernambuco,PDT,0,2022,cadeira
Piauí,PDT,0,2022,cadeira
Paraná,PDT,0,2022,cadeira
Rio de Janeiro,PDT,1,2022,cadeira
R. G. do Norte,PDT,0,2022,cadeira
Rondônia,PDT,0,2022,cadeira
Roraima,PDT,0,2022,cadeira
R. G. do Sul,PDT,2,2022,cadeira
Santa Catarina,PDT,0,2022,cadeira
Sergipe,PDT,0,2022,cadeira
São Paulo,PDT,0,2022,cadeira
Tocantins,PDT,0,2022,cadeira
Acre,PL,0,2022,cadeira
Alagoas,PL,0,2022,cadeira
Amazonas,PL,1,2022,cadeira
Amapá,PL,3,2022,cadeira
Bahia,PL,3,2022,cadeira
Ceará,PL,5,2022,cadeira
Distrito Federal,PL,2,2022,cadeira
Espirito Santo,PL,1,2022,cadeira
Goiás,PL,4,2022,cadeira
Maranhão,PL,4,2022,cadeira
Minas Gerais,PL,11,2022,cadeira
M. G. do Sul,PL,2,2022,cadeira
Mato Grosso,PL,4,2022,cadeira
Pará,PL,3,2022,cadeira
Paraíba,PL,2,2022,cadeira
Pernambuco,PL,4,2022,cadeira
Piauí,PL,0,2022,cadeira
Paraná,PL,3,2022,cadeira
Rio de Janeiro,PL,11,2022,cadeira
R. G. do Norte,PL,4,2022,cadeira
Rondônia,PL,2,2022,cadeira
Roraima,PL,0,2022,cadeira
R. G. do Sul,PL,4,2022,cadeira
Santa Catarina,PL,6,2022,cadeira
Sergipe,PL,1,2022,cadeira
São Paulo,PL,17,2022,cadeira
Tocantins,PL,2,2022,cadeira
Acre,PODE,0,2022,cadeira
Alagoas,PODE,0,2022,cadeira
Amazonas,PODE,0,2022,cadeira
Amapá,PODE,0,2022,cadeira
Bahia,PODE,1,2022,cadeira
Ceará,PODE,0,2022,cadeira
Distrito Federal,PODE,0,2022,cadeira
Espirito Santo,PODE,2,2022,cadeira
Goiás,PODE,0,2022,cadeira
Maranhão,PODE,1,2022,cadeira
Minas Gerais,PODE,2,2022,cadeira
M. G. do Sul,PODE,0,2022,cadeira
Mato Grosso,PODE,0,2022,cadeira
Pará,PODE,0,2022,cadeira
Paraíba,PODE,0,2022,cadeira
Pernambuco,PODE,0,2022,cadeira
Piauí,PODE,0,2022,cadeira
Paraná,PODE,1,2022,cadeira
Rio de Janeiro,PODE,1,2022,cadeira
R. G. do Norte,PODE,0,2022,cadeira
Rondônia,PODE,0,2022,cadeira
Roraima,PODE,0,2022,cadeira
R. G. do Sul,PODE,1,2022,cadeira
Santa Catarina,PODE,0,2022,cadeira
Sergipe,PODE,0,2022,cadeira
São Paulo,PODE,3,2022,cadeira
Tocantins,PODE,0,2022,cadeira
Acre,PP,3,2022,cadeira
Alagoas,PP,4,2022,cadeira
Amazonas,PP,0,2022,cadeira
Amapá,PP,0,2022,cadeira
Bahia,PP,4,2022,cadeira
Ceará,PP,1,2022,cadeira
Distrito Federal,PP,0,2022,cadeira
Espirito Santo,PP,2,2022,cadeira
Goiás,PP,2,2022,cadeira
Maranhão,PP,2,2022,cadeira
Minas Gerais,PP,3,2022,cadeira
M. G. do Sul,PP,1,2022,cadeira
Mato Grosso,PP,0,2022,cadeira
Pará,PP,0,2022,cadeira
Paraíba,PP,2,2022,cadeira
Pernambuco,PP,4,2022,cadeira
Piauí,PP,2,2022,cadeira
Paraná,PP,4,2022,cadeira
Rio de Janeiro,PP,3,2022,cadeira
R. G. do Norte,PP,0,2022,cadeira
Rondônia,PP,0,2022,cadeira
Roraima,PP,0,2022,cadeira
R. G. do Sul,PP,3,2022,cadeira
Santa Catarina,PP,0,2022,cadeira
Sergipe,PP,1,2022,cadeira
São Paulo,PP,4,2022,cadeira
Tocantins,PP,2,2022,cadeira
Acre,PROS,0,2022,cadeira
Alagoas,PROS,0,2022,cadeira
Amazonas,PROS,0,2022,cadeira
Amapá,PROS,0,2022,cadeira
Bahia,PROS,0,2022,cadeira
Ceará,PROS,0,2022,cadeira
Distrito Federal,PROS,0,2022,cadeira
Espirito Santo,PROS,0,2022,cadeira
Goiás,PROS,0,2022,cadeira
Maranhão,PROS,0,2022,cadeira
Minas Gerais,PROS,1,2022,cadeira
M. G. do Sul,PROS,0,2022,cadeira
Mato Grosso,PROS,0,2022,cadeira
Pará,PROS,0,2022,cadeira
Paraíba,PROS,0,2022,cadeira
Pernambuco,PROS,0,2022,cadeira
Piauí,PROS,0,2022,cadeira
Paraná,PROS,1,2022,cadeira
Rio de Janeiro,PROS,1,2022,cadeira
R. G. do Norte,PROS,0,2022,cadeira
Rondônia,PROS,0,2022,cadeira
Roraima,PROS,0,2022,cadeira
R. G. do Sul,PROS,0,2022,cadeira
Santa Catarina,PROS,0,2022,cadeira
Sergipe,PROS,0,2022,cadeira
São Paulo,PROS,0,2022,cadeira
Tocantins,PROS,0,2022,cadeira
Acre,PSB,0,2022,cadeira
Alagoas,PSB,0,2022,cadeira
Amazonas,PSB,0,2022,cadeira
Amapá,PSB,0,2022,cadeira
Bahia,PSB,1,2022,cadeira
Ceará,PSB,0,2022,cadeira
Distrito Federal,PSB,0,2022,cadeira
Espirito Santo,PSB,1,2022,cadeira
Goiás,PSB,0,2022,cadeira
Maranhão,PSB,1,2022,cadeira
Minas Gerais,PSB,0,2022,cadeira
M. G. do Sul,PSB,0,2022,cadeira
Mato Grosso,PSB,0,2022,cadeira
Pará,PSB,0,2022,cadeira
Paraíba,PSB,1,2022,cadeira
Pernambuco,PSB,5,2022,cadeira
Piauí,PSB,0,2022,cadeira
Paraná,PSB,1,2022,cadeira
Rio de Janeiro,PSB,1,2022,cadeira
R. G. do Norte,PSB,0,2022,cadeira
Rondônia,PSB,0,2022,cadeira
Roraima,PSB,0,2022,cadeira
R. G. do Sul,PSB,1,2022,cadeira
Santa Catarina,PSB,0,2022,cadeira
Sergipe,PSB,0,2022,cadeira
São Paulo,PSB,2,2022,cadeira
Tocantins,PSB,0,2022,cadeira
Acre,PSC,0,2022,cadeira
Alagoas,PSC,0,2022,cadeira
Amazonas,PSC,0,2022,cadeira
Amapá,PSC,0,2022,cadeira
Bahia,PSC,0,2022,cadeira
Ceará,PSC,0,2022,cadeira
Distrito Federal,PSC,0,2022,cadeira
Espirito Santo,PSC,0,2022,cadeira
Goiás,PSC,1,2022,cadeira
Maranhão,PSC,1,2022,cadeira
Minas Gerais,PSC,1,2022,cadeira
M. G. do Sul,PSC,0,2022,cadeira
Mato Grosso,PSC,0,2022,cadeira
Pará,PSC,0,2022,cadeira
Paraíba,PSC,2,2022,cadeira
Pernambuco,PSC,0,2022,cadeira
Piauí,PSC,0,2022,cadeira
Paraná,PSC,0,2022,cadeira
Rio de Janeiro,PSC,0,2022,cadeira
R. G. do Norte,PSC,0,2022,cadeira
Rondônia,PSC,0,2022,cadeira
Roraima,PSC,0,2022,cadeira
R. G. do Sul,PSC,0,2022,cadeira
Santa Catarina,PSC,0,2022,cadeira
Sergipe,PSC,0,2022,cadeira
São Paulo,PSC,1,2022,cadeira
Tocantins,PSC,0,2022,cadeira
Acre,PSD,0,2022,cadeira
Alagoas,PSD,0,2022,cadeira
Amazonas,PSD,2,2022,cadeira
Amapá,PSD,0,2022,cadeira
Bahia,PSD,6,2022,cadeira
Ceará,PSD,3,2022,cadeira
Distrito Federal,PSD,0,2022,cadeira
Espirito Santo,PSD,0,2022,cadeira
Goiás,PSD,1,2022,cadeira
Maranhão,PSD,1,2022,cadeira
Minas Gerais,PSD,4,2022,cadeira
M. G. do Sul,PSD,0,2022,cadeira
Mato Grosso,PSD,0,2022,cadeira
Pará,PSD,2,2022,cadeira
Paraíba,PSD,0,2022,cadeira
Pernambuco,PSD,0,2022,cadeira
Piauí,PSD,3,2022,cadeira
Paraná,PSD,7,2022,cadeira
Rio de Janeiro,PSD,4,2022,cadeira
R. G. do Norte,PSD,0,2022,cadeira
Rondônia,PSD,0,2022,cadeira
Roraima,PSD,1,2022,cadeira
R. G. do Sul,PSD,1,2022,cadeira
Santa Catarina,PSD,2,2022,cadeira
Sergipe,PSD,2,2022,cadeira
São Paulo,PSD,3,2022,cadeira
Tocantins,PSD,0,2022,cadeira
Acre,PSDB_Cidadania,0,2022,cadeira
Alagoas,PSDB_Cidadania,0,2022,cadeira
Amazonas,PSDB_Cidadania,1,2022,cadeira
Amapá,PSDB_Cidadania,0,2022,cadeira
Bahia,PSDB_Cidadania,1,2022,cadeira
Ceará,PSDB_Cidadania,0,2022,cadeira
Distrito Federal,PSDB_Cidadania,0,2022,cadeira
Espirito Santo,PSDB_Cidadania,0,2022,cadeira
Goiás,PSDB_Cidadania,1,2022,cadeira
Maranhão,PSDB_Cidadania,0,2022,cadeira
Minas Gerais,PSDB_Cidadania,2,2022,cadeira
M. G. do Sul,PSDB_Cidadania,3,2022,cadeira
Mato Grosso,PSDB_Cidadania,0,2022,cadeira
Pará,PSDB_Cidadania,0,2022,cadeira
Paraíba,PSDB_Cidadania,0,2022,cadeira
Pernambuco,PSDB_Cidadania,0,2022,cadeira
Piauí,PSDB_Cidadania,0,2022,cadeira
Paraná,PSDB_Cidadania,1,2022,cadeira
Rio de Janeiro,PSDB_Cidadania,0,2022,cadeira
R. G. do Norte,PSDB_Cidadania,0,2022,cadeira
Rondônia,PSDB_Cidadania,0,2022,cadeira
Roraima,PSDB_Cidadania,0,2022,cadeira
R. G. do Sul,PSDB_Cidadania,3,2022,cadeira
Santa Catarina,PSDB_Cidadania,1,2022,cadeira
Sergipe,PSDB_Cidadania,0,2022,cadeira
São Paulo,PSDB_Cidadania,5,2022,cadeira
Tocantins,PSDB_Cidadania,0,2022,cadeira
Acre,PSOL_REDE,0,2022,cadeira
Alagoas,PSOL_REDE,0,2022,cadeira
Amazonas,PSOL_REDE,0,2022,cadeira
Amapá,PSOL_REDE,0,2022,cadeira
Bahia,PSOL_REDE,0,2022,cadeira
Ceará,PSOL_REDE,0,2022,cadeira
Distrito Federal,PSOL_REDE,0,2022,cadeira
Espirito Santo,PSOL_REDE,0,2022,cadeira
Goiás,PSOL_REDE,0,2022,cadeira
Maranhão,PSOL_REDE,0,2022,cadeira
Minas Gerais,PSOL_REDE,1,2022,cadeira
M. G. do Sul,PSOL_REDE,0,2022,cadeira
Mato Grosso,PSOL_REDE,0,2022,cadeira
Pará,PSOL_REDE,0,2022,cadeira
Paraíba,PSOL_REDE,0,2022,cadeira
Pernambuco,PSOL_REDE,1,2022,cadeira
Piauí,PSOL_REDE,0,2022,cadeira
Paraná,PSOL_REDE,0,2022,cadeira
Rio de Janeiro,PSOL_REDE,5,2022,cadeira
R. G. do Norte,PSOL_REDE,0,2022,cadeira
Rondônia,PSOL_REDE,0,2022,cadeira
Roraima,PSOL_REDE,0,2022,cadeira
R. G. do Sul,PSOL_REDE,1,2022,cadeira
Santa Catarina,PSOL_REDE,0,2022,cadeira
Sergipe,PSOL_REDE,0,2022,cadeira
São Paulo,PSOL_REDE,6,2022,cadeira
Tocantins,PSOL_REDE,0,2022,cadeira
Acre,PT _PCdoB_PV,0,2022,cadeira
Alagoas,PT _PCdoB_PV,2,2022,cadeira
Amazonas,PT _PCdoB_PV,0,2022,cadeira
Amapá,PT _PCdoB_PV,0,2022,cadeira
Bahia,PT _PCdoB_PV,10,2022,cadeira
Ceará,PT _PCdoB_PV,3,2022,cadeira
